u,x,dx,ddx
2.70562,50.1,-120.903,5670.57
2.72461,50.04,-114.749,5715.93
2.74181,49.98,-109.213,5694.88
2.76026,49.928,-103.434,5700.3
2.77775,49.884,-97.4364,5727.04
2.79456,49.844,-91.642,5730.8
2.81152,49.808,-86.0286,5715.98
2.82886,49.776,-80.5807,5686.18
2.84653,49.752,-74.8805,5684.61
2.86273,49.736,-68.953,5705.9
2.87822,49.724,-63.2209,5705.48
2.89412,49.72,-57.2651,5727.47
2.9091,49.72,-51.5084,5727.37
2.92445,49.728,-45.5306,5749.42
2.93866,49.74,-39.7532,5749.14
2.95303,49.756,-34.1568,5730.82
2.96799,49.776,-28.7233,5698.1
2.98304,49.8,-23.4359,5654.04
2.99791,49.832,-17.8799,5641.23
3.012,49.868,-12.4824,5613.87
3.02616,49.912,-6.82756,5615
3.03933,49.956,-1.74125,5559.21
3.05364,50.008,3.63382,5537.79
3.06689,50.064,8.86849,5504.52
3.08042,50.124,13.977,5462.04
3.09373,50.192,19.3719,5452.43
3.10621,50.264,24.6244,5429.53
3.11851,50.336,29.3488,5356.12
3.13234,50.42,34.7984,5362.62
3.14376,50.504,39.7001,5313.69
3.15604,50.596,44.9089,5300.37
3.16746,50.692,49.9941,5276.03
3.17865,50.792,54.9684,5243.09
3.18983,50.896,59.8427,5203.45
3.2012,51.004,64.6264,5158.69
3.2125,51.12,69.7295,5150.4
3.22245,51.24,74.7196,5131.64
3.2324,51.36,79.2081,5064.61
3.24358,51.488,84.0446,5039.08
3.25358,51.62,88.7953,5007.54
3.26329,51.756,93.469,4971.53
3.2729,51.9,98.4727,4972.12
3.28137,52.048,103.373,4962.27
3.29006,52.196,107.781,4904.18
3.29948,52.352,112.546,4887.75
3.30746,52.512,117.232,4865.02
3.31563,52.676,121.846,4837.27
3.32367,52.844,126.397,4806.12
3.3316,53.016,130.891,4772.41
3.33917,53.192,135.333,4736.84
3.34686,53.372,139.727,4700.02
3.35414,53.56,144.481,4702.89
3.36023,53.748,148.757,4657.7
3.36706,53.944,153.401,4653.92
3.37288,54.14,157.58,4603.98
3.37963,54.344,162.139,4597.01
3.38491,54.552,166.64,4585.03
3.38985,54.764,171.088,4568.84
3.39486,54.98,175.488,4549.53
3.39949,55.2,179.847,4528.03
3.404,55.424,184.167,4504.85
3.40807,55.656,188.851,4520.41
3.41093,55.888,193.065,4487.27
3.41453,56.124,197.255,4455.16
3.41789,56.368,201.826,4464.41
3.41978,56.612,205.935,4426.47
3.42239,56.864,210.433,4431.29
3.42394,57.116,214.478,4390.32
3.42591,57.376,218.917,4392.88
3.42639,57.636,222.909,4350.48
3.42779,57.904,227.3,4352.23
3.42764,58.172,231.25,4309.74
3.42812,58.444,235.202,4271.62
3.42841,58.72,239.157,4237.69
3.42841,59.004,243.514,4247.38
3.42688,59.288,247.435,4212.45
3.42603,59.576,251.361,4181.62
3.42465,59.868,255.29,4154.1
3.42301,60.164,259.225,4130.01
3.42093,60.46,262.766,4068.94
3.4196,60.764,266.75,4058.32
3.41641,61.068,270.333,4008.64
3.41427,61.38,274.358,4008.11
3.41034,61.692,277.979,3967.29
3.40717,62.008,281.633,3933.86
3.4032,62.328,285.32,3907.09
3.39899,62.652,289.037,3886.05
3.39417,62.98,292.779,3869.58
3.38907,63.308,296.146,3817.28
3.38448,63.644,299.973,3816.15
3.37831,63.98,303.417,3776.96
3.3726,64.32,306.907,3746.12
3.36637,64.664,310.452,3724.07
3.35949,65.012,314.039,3708.33
3.35229,65.36,317.268,3658.39
3.34564,65.716,320.975,3661.3
3.33701,66.072,324.31,3626.76
3.32937,66.432,327.706,3601.75
3.32094,66.796,331.163,3585.42
3.31185,67.164,334.673,3575.97
3.30241,67.532,337.83,3532.27
3.29344,67.908,341.466,3540.68
3.28261,68.284,344.74,3512.13
3.27244,68.664,348.085,3493.62
3.26142,69.044,351.092,3443.15
3.25106,69.428,354.194,3407.18
3.23987,69.812,356.987,3343.87
3.22922,70.2,359.9,3299.04
3.21761,70.592,362.923,3269.74
3.20563,70.984,365.637,3212.46
3.19369,71.38,368.48,3173.74
3.18102,71.78,371.434,3150.08
3.16772,72.18,374.095,3099.49
3.1547,72.584,376.885,3066.95
3.14093,72.988,379.397,3009.77
3.12725,73.396,382.055,2972.99
3.11287,73.804,384.45,2913.63
3.0987,74.216,387,2875.78
3.08397,74.628,389.298,2816.44
3.06912,75.044,391.764,2779.91
3.05336,75.464,394.379,2762.01
3.03683,75.88,396.332,2679.58
3.02162,76.304,398.888,2665.89
3.00456,76.728,401.188,2627.8
2.9877,77.156,403.659,2610.77
2.96978,77.584,405.879,2570.3
2.9522,78.016,408.277,2551.68
2.93346,78.448,410.433,2510.78
2.9152,78.884,412.774,2492.48
2.89586,79.32,414.873,2451.79
2.87683,79.756,416.767,2394.74
2.85766,80.196,418.872,2364.48
2.83759,80.636,420.764,2316
2.81755,81.08,422.851,2291.84
2.79676,81.524,424.737,2249.99
2.776,81.972,426.841,2234.24
2.75401,82.42,428.735,2199.01
2.7322,82.868,430.432,2147.68
2.71054,83.316,431.958,2084.36
2.68906,83.768,433.737,2052.71
2.66629,84.22,435.336,2006.23
2.64363,84.676,437.172,1988.16
2.61986,85.128,438.422,1913.26
2.59693,85.588,440.349,1913.63
2.57217,86.044,441.681,1854.5
2.54836,86.504,443.281,1828.08
2.52363,86.964,444.719,1788.09
2.49865,87.428,446.414,1777.91
2.47267,87.892,447.938,1751.51
2.44657,88.356,449.305,1712.17
2.42085,88.82,450.536,1663.1
2.39484,89.288,452.043,1646.59
2.36732,89.756,453.4,1616.84
2.34019,90.224,454.622,1576.5
2.313,90.692,455.72,1527.75
2.28558,91.16,456.707,1472.95
2.258,91.628,457.596,1413.73
2.23027,92.1,458.794,1391.39
2.20144,92.568,459.469,1319.07
2.17342,93.04,460.48,1287.48
2.14411,93.508,460.99,1209.13
2.11546,93.98,461.847,1173.25
2.08588,94.452,462.62,1132.64
2.05585,94.92,462.914,1048.12
2.02691,95.392,463.58,1009.42
1.99651,95.864,464.173,967.245
1.96601,96.336,464.711,923.729
1.93549,96.808,465.195,879.339
1.90473,97.28,465.631,834.506
1.8736,97.752,466.02,789.511
1.84264,98.224,466.369,745.048
1.81119,98.696,466.685,701.707
1.77957,99.168,466.973,659.967
1.74778,99.64,467.224,618.79
1.71565,100.108,467.053,539.396
1.68452,100.576,466.903,470.222
1.65288,101.048,467.169,449.505
1.61979,101.516,467.005,387.961
1.58768,101.984,466.856,334.036
1.55483,102.452,466.725,287.418
1.52195,102.92,466.607,246.717
1.48866,103.384,466.097,170.891
1.45604,103.848,465.644,108.361
1.42309,104.312,465.236,56.6844
1.38957,104.776,464.868,14.2371
1.35606,105.236,464.133,-60.6676
1.32293,105.696,463.475,-120.377
1.28942,106.156,462.883,-167.483
1.25564,106.612,461.952,-243.809
1.22243,107.072,461.511,-263.372
1.18752,107.528,460.718,-316.24
1.15333,107.98,459.602,-395.973
1.11987,108.432,458.601,-456.292
1.08584,108.884,457.697,-500.792
1.05114,109.336,456.883,-531.896
1.01635,109.784,455.756,-591.128
0.981863,110.228,454.339,-673.384
0.947948,110.676,453.461,-693.521
0.912563,111.116,451.877,-782.164
0.878744,111.556,450.451,-846.115
0.844369,111.996,449.168,-889.428
0.809471,112.436,448.012,-915.583
0.773927,112.868,446.174,-1007.33
0.740134,113.3,444.522,-1071.26
0.705495,113.732,443.034,-1112.36
0.670526,114.16,441.294,-1174.53
0.635909,114.588,439.732,-1212.69
0.600847,115.016,438.327,-1231.21
0.564994,115.44,436.663,-1273.88
0.529989,115.86,434.763,-1335.82
0.495115,116.28,433.056,-1372.27
0.459862,116.696,431.122,-1427.65
0.425156,117.108,428.982,-1498.11
0.390767,117.52,427.054,-1540.31
0.355471,117.928,424.922,-1598.66
0.320917,118.336,423.006,-1629.58
0.285602,118.74,420.883,-1678.08
0.250705,119.14,418.572,-1740.52
0.216423,119.54,416.492,-1773.51
0.181283,119.936,414.224,-1822.04
0.146675,120.328,411.784,-1882.81
0.112414,120.716,409.186,-1953.4
0.0785467,121.104,406.849,-1990.66
0.0438292,121.488,404.35,-2040.45
0.00992516,121.868,401.702,-2100.19
-0.024159,122.244,398.915,-2167.73
-0.057413,122.62,396.41,-2200.24
-0.0917928,122.988,393.362,-2283.93
-0.124593,123.356,390.619,-2328.57
-0.157926,123.72,387.75,-2381.41
-0.191335,124.084,385.169,-2400.11
-0.225317,124.44,382.049,-2470.81
-0.257976,124.792,378.841,-2543.21
-0.290384,125.14,375.554,-2616.24
-0.322479,125.488,372.601,-2648.54
-0.355472,125.832,369.544,-2687.98
-0.387941,126.168,365.998,-2772.4
-0.419506,126.504,362.803,-2813.21
-0.451781,126.836,359.532,-2857.5
-0.483656,127.164,356.133,-2909.71
-0.515483,127.488,352.671,-2962.85
-0.546716,127.808,349.218,-3010.33
-0.578157,128.124,345.712,-3058.29
-0.609328,128.436,342.159,-3106.2
-0.640402,128.74,338.159,-3193.88
-0.670588,129.048,334.962,-3192.48
-0.702307,129.344,330.89,-3278.78
-0.731861,129.64,327.227,-3315.5
-0.762712,129.928,323.129,-3391.92
-0.791912,130.216,319.446,-3419.25
-0.822486,130.5,315.734,-3446.7
-0.852758,130.776,311.596,-3514.04
-0.881934,131.052,307.871,-3533.32
-0.911879,131.32,303.721,-3593.06
-0.940799,131.584,299.589,-3645.06
-0.969752,131.848,295.874,-3650.17
-0.999533,132.104,291.719,-3698.58
-1.02792,132.356,287.592,-3739.51
-1.0564,132.604,283.482,-3774.57
-1.0851,132.848,279.385,-3804.88
-1.11364,133.084,274.897,-3871.07
-1.14093,133.32,270.862,-3885.47
-1.1693,133.548,266.433,-3937.76
-1.1967,133.776,262.449,-3940.32
-1.22498,133.996,258.063,-3982.74
-1.25218,134.212,253.72,-4016.64
-1.27927,134.424,249.415,-4043.45
-1.30643,134.628,244.742,-4104.2
-1.33262,134.828,240.137,-4152.08
-1.35866,135.024,235.597,-4188.76
-1.38463,135.216,231.112,-4216.16
-1.41072,135.4,226.28,-4275.49
-1.43562,135.584,221.933,-4280.41
-1.46169,135.76,217.221,-4321.24
-1.4866,135.932,212.586,-4350.43
-1.51166,136.1,208.016,-4370.12
-1.53657,136.264,203.503,-4382.04
-1.56164,136.42,198.646,-4427.22
-1.5853,136.572,193.876,-4459.13
-1.60937,136.72,189.187,-4479.8
-1.63308,136.864,184.567,-4491.42
-1.65697,137,179.613,-4535.33
-1.67972,137.132,174.758,-4564.95
-1.70262,137.264,170.389,-4542.86
-1.72629,137.384,165.261,-4599.06
-1.74796,137.504,160.647,-4598.06
-1.77067,137.616,155.697,-4630.81
-1.79242,137.724,150.846,-4650.45
-1.81441,137.828,146.081,-4659.42
-1.83609,137.924,140.995,-4699.55
-1.85686,138.02,136.421,-4684.52
-1.87892,138.108,131.508,-4704.96
-1.89982,138.192,126.686,-4714.08
-1.92067,138.272,121.951,-4713.74
-1.94141,138.344,116.888,-4746.04
-1.96106,138.416,112.337,-4724
-1.98194,138.48,107.443,-4738.48
-2.00169,138.536,102.241,-4782.28
-2.02057,138.588,97.1633,-4809.31
-2.03944,138.64,92.5954,-4782.62
-2.05935,138.684,87.6858,-4792.73
-2.0781,138.72,82.4708,-4832.42
-2.09597,138.752,77.3802,-4855.69
-2.11412,138.78,72.4012,-4865.45
-2.13225,138.804,67.5226,-4864.18
-2.15008,138.82,62.3344,-4893.99
-2.16707,138.832,57.2677,-4908.65
-2.18406,138.836,51.9105,-4950.89
-2.20023,138.84,47.0919,-4935.04
-2.21746,138.836,41.9577,-4952.33
-2.23384,138.828,36.9399,-4956.28
-2.24972,138.816,32.0266,-4949.39
-2.26605,138.8,27.2069,-4933.79
-2.28233,138.776,22.0719,-4951.32
-2.2975,138.752,17.4531,-4915.46
-2.31371,138.724,12.8986,-4876.78
-2.33004,138.692,8.40193,-4836.18
-2.34624,138.656,3.95726,-4794.46
-2.36256,138.612,-0.840542,-4792.28
-2.37744,138.568,-5.15604,-4742.07
-2.39353,138.52,-9.4377,-4693.51
-2.40944,138.468,-13.689,-4646.82
-2.42518,138.408,-18.3129,-4642.08
-2.4397,138.348,-22.472,-4591.36
-2.45538,138.28,-27.0128,-4583.84
-2.46957,138.208,-31.4972,-4571.48
-2.48365,138.132,-35.9309,-4555.28
-2.49782,138.056,-39.919,-4496.19
-2.51288,137.972,-44.306,-4482.9
-2.52666,137.888,-48.252,-4426.84
-2.54134,137.796,-52.6012,-4416.73
-2.55496,137.7,-56.9135,-4403.97
-2.56817,137.6,-61.1918,-4389.04
-2.58097,137.492,-65.8405,-4412.72
-2.59304,137.384,-70.022,-4387.29
-2.6058,137.272,-74.1827,-4362.3
-2.61835,137.156,-78.3251,-4337.99
-2.63096,137.036,-82.4515,-4314.56
-2.6431,136.908,-86.9635,-4332.07
-2.65423,136.78,-91.0217,-4302.42
-2.66603,136.648,-95.0714,-4274.87
-2.67809,136.508,-99.5139,-4289.37
-2.68842,136.368,-103.51,-4257.82
-2.69986,136.22,-107.904,-4269.2
-2.71002,136.072,-111.856,-4235.18
-2.72086,135.92,-115.811,-4204.88
-2.73142,135.76,-120.169,-4218
-2.7407,135.6,-124.09,-4186.06
-2.75109,135.436,-128.014,-4157.67
-2.76102,135.268,-131.945,-4132.77
-2.77091,135.092,-136.281,-4150.86
-2.77927,134.916,-140.181,-4123.67
-2.78853,134.736,-144.088,-4099.79
-2.79775,134.552,-148.003,-4079.17
-2.80671,134.364,-151.925,-4061.26
-2.81497,134.172,-155.852,-4045.63
-2.82318,133.976,-159.783,-4032.09
-2.83139,133.776,-163.721,-4020.53
-2.8391,133.572,-167.662,-4010.43
-2.84637,133.368,-171.207,-3961.77
-2.85487,133.156,-175.195,-3962.23
-2.86176,132.944,-178.782,-3922.7
-2.86925,132.728,-182.41,-3891.12
-2.87662,132.508,-186.074,-3866.37
-2.88393,132.284,-189.768,-3847.07
-2.89045,132.056,-193.49,-3832.49
-2.89671,131.828,-196.838,-3782.02
-2.90392,131.592,-200.651,-3783.13
-2.90949,131.352,-204.479,-3785.67
-2.91482,131.112,-207.924,-3749.59
-2.92088,130.872,-211.022,-3682.4
-2.92763,130.624,-214.608,-3670.86
-2.93297,130.372,-218.233,-3664.31
-2.9377,130.116,-221.894,-3662
-2.94237,129.86,-225.187,-3623.25
-2.94753,129.6,-228.551,-3595.33
-2.95236,129.336,-231.973,-3576.06
-2.95677,129.068,-235.453,-3564.59
-2.96084,128.796,-238.985,-3559.44
-2.96437,128.524,-242.16,-3519.18
-2.96857,128.248,-245.414,-3490.73
-2.97236,127.968,-248.743,-3472.71
-2.97577,127.684,-252.137,-3463.07
-2.97862,127.396,-255.591,-3460.35
-2.9813,127.104,-259.096,-3462.94
-2.98315,126.808,-262.648,-3470.01
-2.98496,126.512,-265.845,-3440.82
-2.98719,126.212,-269.12,-3422.43
-2.98903,125.908,-272.465,-3412.89
-2.99054,125.6,-275.875,-3410.76
-2.99138,125.292,-278.943,-3374.72
-2.99291,124.976,-282.502,-3391.4
-2.99298,124.66,-285.702,-3370.44
-2.99382,124.336,-289.38,-3399.43
-2.99316,124.012,-292.69,-3388.71
-2.99277,123.688,-295.668,-3345.91
-2.99328,123.356,-299.142,-3356.91
-2.99213,123.02,-302.668,-3372.03
-2.99058,122.684,-305.842,-3350.38
-2.98973,122.34,-309.496,-3379.05
-2.98751,121.996,-312.782,-3367.88
-2.98572,121.652,-315.738,-3324.96
-2.98435,121.3,-319.197,-3336.59
-2.98179,120.944,-322.708,-3352.27
-2.97859,120.588,-325.865,-3330.96
-2.97609,120.232,-328.705,-3280.09
-2.9743,119.868,-332.063,-3286.12
-2.97069,119.504,-335.081,-3257.62
-2.96775,119.136,-338.196,-3241.58
-2.96414,118.764,-341.398,-3235.91
-2.96019,118.392,-344.278,-3198.61
-2.95681,118.016,-347.268,-3176.05
-2.95297,117.64,-349.954,-3125.41
-2.94956,117.256,-353.172,-3132.97
-2.94454,116.872,-356.069,-3107.77
-2.93992,116.488,-358.664,-3054.66
-2.93597,116.096,-361.802,-3061.38
-2.93014,115.704,-364.631,-3036.51
-2.92494,115.308,-367.577,-3025.91
-2.91911,114.908,-370.626,-3026.59
-2.91275,114.508,-373.365,-2996.27
-2.90701,114.104,-376.232,-2981.76
-2.90061,113.7,-378.811,-2939.92
-2.89447,113.292,-381.531,-2916.35
-2.88781,112.88,-384.372,-2907.23
-2.88066,112.464,-387.332,-2910.98
-2.87312,112.048,-389.997,-2884.91
-2.86561,111.628,-392.792,-2874.38
-2.8576,111.208,-395.302,-2836.32
-2.85023,110.784,-397.962,-2817.24
-2.842,110.356,-400.756,-2813.47
-2.83327,109.928,-403.268,-2781.75
-2.82486,109.496,-405.926,-2767.98
-2.81601,109.064,-408.322,-2729.25
-2.80712,108.628,-410.874,-2710.11
-2.79791,108.192,-413.167,-2666.97
-2.78906,107.748,-416.031,-2685.21
-2.7785,107.308,-418.207,-2632.88
-2.76932,106.864,-420.565,-2604.07
-2.75963,106.416,-423.086,-2594.3
-2.7488,105.968,-425.351,-2560.01
-2.73848,105.516,-427.791,-2546.69
-2.72782,105.064,-429.986,-2510.19
-2.71725,104.612,-431.959,-2455.07
-2.7068,104.152,-434.534,-2465.79
-2.69466,103.696,-436.452,-2409.72
-2.68417,103.236,-438.576,-2379.87
-2.67246,102.772,-440.884,-2371.4
-2.66013,102.308,-442.965,-2341.09
-2.64851,101.844,-444.835,-2292.81
-2.63692,101.38,-446.519,-2230.69
-2.62537,100.912,-448.417,-2196.2
-2.61321,100.444,-450.133,-2146.94
-2.60109,99.972,-452.083,-2126.13
-2.58805,99.5,-453.837,-2087.87
-2.57564,99.028,-455.412,-2035.41
-2.56296,98.552,-457.228,-2012.43
-2.54969,98.08,-458.465,-1933.75
-2.5376,97.604,-459.976,-1890.47
-2.52456,97.124,-461.732,-1876.04
-2.5107,96.648,-462.914,-1805.67
-2.49774,96.168,-464.375,-1770.23
-2.48432,95.688,-465.693,-1724.05
-2.47086,95.204,-467.259,-1707.26
-2.45624,94.724,-468.284,-1638.17
-2.44311,94.24,-469.608,-1605.87
-2.42892,93.752,-471.202,-1603.85
-2.41395,93.268,-472.232,-1545.59
-2.39996,92.78,-473.557,-1522.69
-2.38504,92.292,-474.754,-1489.34
-2.37014,91.804,-475.828,-1447.02
-2.35559,91.316,-476.792,-1397.93
-2.3409,90.824,-478.062,-1384.38
-2.32514,90.332,-479.205,-1359.56
-2.30963,89.844,-479.834,-1285.84
-2.29501,89.348,-481.195,-1292.6
-2.27833,88.856,-482.022,-1245.42
-2.26297,88.36,-483.168,-1234.79
-2.2465,87.864,-484.198,-1213.69
-2.23012,87.368,-485.121,-1183.97
-2.21384,86.872,-485.952,-1147.98
-2.19751,86.372,-487.101,-1147.53
-2.18041,85.872,-488.133,-1135.33
-2.16295,85.372,-489.063,-1114.2
-2.1457,84.872,-489.901,-1086
-2.12864,84.368,-491.056,-1092.33
-2.11058,83.868,-491.694,-1046.32
-2.09343,83.364,-492.661,-1037.89
-2.07514,82.86,-493.536,-1021
-2.05681,82.356,-494.323,-997.113
-2.03875,81.852,-495.032,-967.76
-2.02075,81.348,-495.665,-933.723
-2.00241,80.848,-495.833,-856.698
-1.98534,80.34,-496.791,-866.379
-1.96588,79.836,-497.251,-825.335
-1.94765,79.332,-497.663,-783.546
-1.92904,78.828,-498.032,-741.671
-1.91061,78.32,-498.765,-740.393
-1.89111,77.816,-499.026,-692.109
-1.87232,77.312,-499.256,-645.469
-1.85369,76.808,-499.466,-601.636
-1.83476,76.304,-499.656,-560.103
-1.81587,75.8,-499.829,-521.118
-1.79654,75.296,-499.979,-483.746
-1.77735,74.792,-500.116,-448.813
-1.75808,74.288,-500.242,-416.246
-1.73837,73.784,-500.356,-385.813
-1.71854,73.28,-500.455,-356.935
-1.69863,72.776,-500.545,-330.094
-1.6785,72.276,-500.228,-265.199
-1.65919,71.776,-499.943,-209.995
-1.63968,71.276,-499.678,-162.402
-1.62,70.772,-499.843,-162.602
-1.599,70.276,-499.195,-81.4416
-1.57997,69.772,-499.412,-94.9356
-1.55838,69.276,-498.805,-24.6983
-1.53892,68.776,-498.66,-7.72855
-1.51817,68.28,-498.135,45.6101
-1.49807,67.784,-497.658,88.6569
-1.47763,67.292,-496.827,162.816
-1.45814,66.8,-496.08,221.199
-1.43811,66.308,-495.412,265.723
-1.41782,65.812,-495.212,259.031
-1.39612,65.32,-494.626,291.6
-1.37518,64.832,-493.701,354.786
-1.35526,64.34,-493.271,362.154
-1.33353,63.852,-492.488,404.054
-1.31276,63.368,-491.38,474.247
-1.29297,62.884,-490.382,526.313
-1.27213,62.4,-489.487,562.914
-1.25134,61.916,-488.681,586.93
-1.23013,61.432,-487.952,600.82
-1.20861,60.952,-486.899,645.706
-1.18765,60.472,-485.953,675.399
-1.16647,59.992,-485.1,692.818
-1.14463,59.512,-484.329,700.277
-1.12296,59.04,-482.84,778.812
-1.10263,58.564,-481.902,794.296
-1.08096,58.092,-480.657,838.881
-1.06,57.616,-479.934,826.863
-1.03717,57.144,-478.883,848.89
-1.01548,56.676,-477.544,897.477
-0.994232,56.204,-476.738,887.839
-0.971334,55.736,-475.609,911.472
-0.949318,55.272,-474.196,961.137
-0.927973,54.808,-472.928,991.33
-0.906001,54.344,-471.789,1005.55
-0.883538,53.884,-470.358,1047.6
-0.861888,53.424,-469.073,1070.77
-0.839808,52.964,-467.917,1078.67
-0.817128,52.508,-466.482,1113.81
-0.795019,52.048,-465.583,1091.67
-0.771677,51.596,-463.976,1142.67
-0.750135,51.14,-462.934,1131.97
-0.726753,50.692,-461.19,1192.52
-0.705098,50.244,-459.627,1229
-0.682993,49.796,-458.219,1246.26
-0.660337,49.348,-456.956,1247.26
-0.637162,48.908,-455.023,1315.22
-0.615666,48.464,-453.676,1317.67
-0.592642,48.024,-452.068,1345.97
-0.570152,47.584,-450.623,1355.16
-0.547191,47.148,-448.925,1388.79
-0.524883,46.716,-446.992,1442.39
-0.502795,46.288,-444.855,1511.1
-0.481363,45.86,-442.935,1551.2
-0.459592,45.432,-441.208,1567.97
-0.4371,45.008,-439.252,1605.89
-0.415303,44.584,-437.494,1620.3
-0.392964,44.164,-435.513,1655.56
-0.371217,43.744,-433.733,1667.09
-0.348835,43.328,-431.729,1699.87
-0.327224,42.916,-429.531,1748.84
-0.305917,42.508,-427.154,1810.7
-0.285211,42.1,-425.013,1842.79
-0.263789,41.692,-423.087,1850.17
-0.242264,41.288,-420.941,1878.69
-0.220821,40.888,-418.625,1921.45
-0.199992,40.488,-416.541,1936.69
-0.178783,40.092,-414.264,1969.69
-0.157865,39.696,-412.215,1976.56
-0.136253,39.308,-409.573,2041.99
-0.116154,38.92,-407.202,2073.83
-0.0954364,38.532,-405.063,2079.21
-0.074244,38.148,-402.745,2102.05
-0.0535057,37.768,-400.259,2139.36
-0.0332538,37.392,-397.622,2188.01
-0.0130647,37.016,-395.247,2205.54
0.00741213,36.644,-392.712,2237.27
0.0272446,36.272,-390.435,2240.09
0.0481514,35.908,-387.586,2299.81
0.0674339,35.544,-385.022,2324.98
0.0872094,35.18,-382.716,2321.85
0.107823,34.824,-379.843,2375.73
0.126818,34.468,-377.261,2395.16
0.146629,34.116,-374.531,2427.31
0.165841,33.764,-372.081,2428.34
0.185682,33.416,-369.477,2444.59
0.205454,33.072,-366.736,2472.95
0.224393,32.732,-363.868,2511.15
0.243163,32.392,-361.289,2516.61
0.262747,32.06,-358.171,2575.45
0.280527,31.728,-355.364,2597.22
0.299101,31.4,-352.438,2628.73
0.317515,31.072,-349.807,2627.6
0.336515,30.748,-347.042,2639.94
0.355172,30.432,-343.754,2703.29
0.37214,30.116,-340.794,2727.5
0.390006,29.8,-338.136,2719.17
0.408705,29.492,-334.944,2764.98
0.425548,29.184,-332.073,2774.13
0.443587,28.884,-328.686,2833.98
0.45988,28.584,-325.644,2853.24
0.477025,28.284,-322.908,2839.98
0.494853,27.992,-319.647,2880.66
0.511149,27.7,-316.71,2884.7
0.528275,27.412,-313.672,2898.48
0.545018,27.128,-310.539,2920.45
0.561571,26.852,-306.922,2988.52
0.576431,26.572,-304.068,2973.53
0.593236,26.3,-300.703,3011.11
0.6086,26.032,-297.276,3051.15
0.623839,25.764,-294.191,3052.95
0.639526,25.5,-291.015,3063.55
0.654973,25.24,-287.759,3081.19
0.67008,24.984,-284.433,3104.1
0.68504,24.732,-281.037,3131.66
0.699571,24.484,-277.584,3162.11
0.713805,24.236,-274.478,3154.77
0.728731,23.992,-271.277,3157.63
0.743424,23.756,-267.601,3207.72
0.756499,23.52,-264.298,3215.59
0.770496,23.288,-260.93,3229.14
0.784174,23.056,-257.899,3207.66
0.798768,22.832,-254.371,3237.97
0.811597,22.608,-251.199,3229.66
0.825431,22.388,-247.946,3230.26
0.838861,22.176,-244.22,3278.12
0.850863,21.964,-240.867,3283.82
0.863563,21.756,-237.452,3295.19
0.87595,21.552,-233.98,3311.09
0.888462,21.352,-230.458,3330.46
0.900343,21.156,-226.89,3352.46
0.911942,20.96,-223.681,3336.31
0.924497,20.772,-219.996,3369.48
0.935331,20.584,-216.68,3362.3
0.947194,20.404,-212.896,3402.66
0.957402,20.224,-209.494,3400.85
0.968566,20.048,-206.032,3405.1
0.97942,19.876,-202.52,3414.01
0.989928,19.708,-198.96,3426.81
1.00034,19.54,-195.758,3402.45
1.01143,19.38,-192.08,3428.26
1.02088,19.22,-188.77,3414.58
1.03131,19.068,-184.993,3449.05
1.04029,18.916,-181.595,3442.08
1.05007,18.768,-178.14,3441.59
1.05949,18.624,-174.632,3446.44
1.06853,18.488,-170.676,3495.56
1.07623,18.348,-167.518,3459.9
1.08576,18.216,-163.878,3476.13
1.09409,18.088,-160.203,3494.12
1.10208,17.96,-156.898,3473.43
1.11084,17.84,-153.125,3501.54
1.11818,17.724,-149.332,3528.84
1.12521,17.608,-145.92,3515.3
1.1328,17.496,-142.451,3508.76
1.14051,17.388,-138.931,3508.08
1.14763,17.284,-135.364,3512.06
1.15416,17.184,-131.757,3519.74
1.16087,17.088,-128.112,3530.45
1.16703,16.992,-124.833,3503.42
1.17392,16.904,-121.084,3526.14
1.1796,16.816,-117.711,3508.91
1.18582,16.732,-114.277,3499.54
1.19192,16.652,-110.785,3496.83
1.19741,16.576,-107.247,3499.06
1.20258,16.5,-104.066,3465.45
1.20868,16.432,-100.403,3483.31
1.21313,16.364,-97.1089,3462.53
1.21831,16.3,-93.747,3450.65
1.22333,16.24,-90.323,3446.17
1.22776,16.184,-86.8423,3447.77
1.23185,16.132,-83.3119,3454.2
1.23582,16.08,-80.1367,3424.48
1.24051,16.032,-76.8811,3405.79
1.24456,15.988,-73.5517,3396.33
1.24847,15.948,-70.1578,3394.3
1.25151,15.912,-66.7049,3398.36
1.25469,15.876,-63.5996,3367.28
1.25832,15.848,-60.006,3388.14
1.26049,15.82,-56.7737,3370.76
1.26339,15.792,-53.8662,3322.65
1.26717,15.772,-50.4513,3330.13
1.26899,15.752,-47.3793,3302.54
1.27196,15.74,-43.8165,3326.83
1.27323,15.728,-40.6119,3312.87
1.27523,15.72,-37.3294,3308.09
1.27682,15.712,-34.3764,3270.81
1.27907,15.712,-30.9205,3287.58
1.27984,15.712,-27.8121,3267.92
1.28131,15.716,-24.6163,3258.99
1.28235,15.72,-21.7416,3218.83
1.28404,15.728,-18.7558,3193.81
1.28527,15.74,-15.6704,3181.29
1.28582,15.752,-12.8952,3139.03
1.28723,15.768,-9.9988,3113.09
1.28792,15.784,-7.39368,3060.66
1.28919,15.8,-5.05041,2987.31
1.29122,15.824,-2.14274,2977.79
1.29141,15.844,0.0726743,2899.97
1.29321,15.872,2.86537,2887.69
1.29339,15.896,4.97731,2808.59
1.29517,15.924,7.27693,2756.2
1.29633,15.956,9.74534,2725.94
