u,x,dx,ddx
6.56502,52.516,101.567,1911.78
6.59696,52.64,103.757,1938.56
6.62658,52.764,105.727,1940.68
6.65805,52.892,107.898,1962.63
6.68745,53.02,109.85,1960.58
6.7186,53.152,112.007,1979.15
6.74785,53.284,113.947,1974.25
6.77839,53.42,116.091,1990.15
6.80728,53.56,118.42,2022.98
6.83407,53.7,120.516,2029.22
6.863,53.84,122.402,2013.78
6.89325,53.984,124.496,2020.75
6.92147,54.132,126.78,2046.03
6.9479,54.276,128.436,2005.9
6.97963,54.428,130.724,2033.09
7.00522,54.584,133.182,2074.44
7.02919,54.744,135.793,2127.01
7.05146,54.9,137.742,2108.05
7.0794,55.06,139.895,2111.52
7.10545,55.22,141.83,2092.71
7.13312,55.388,144.372,2136.52
7.15488,55.556,146.659,2150.49
7.17903,55.724,148.716,2139.96
7.20479,55.892,150.565,2109.74
7.23207,56.068,153.029,2144
7.25373,56.244,155.245,2150.13
7.27713,56.42,157.24,2133.47
7.30218,56.6,159.432,2138.21
7.32492,56.784,161.805,2160.53
7.34623,56.968,163.94,2156.83
7.36957,57.156,166.26,2172.02
7.39058,57.344,168.338,2161.39
7.41322,57.536,170.614,2171.68
7.4342,57.732,173.063,2198.33
7.45309,57.928,175.266,2197.56
7.4741,58.124,177.245,2174.6
7.49673,58.328,179.826,2214.06
7.51383,58.532,182.149,2223.79
7.5328,58.736,184.239,2209.27
7.55348,58.944,186.517,2214.91
7.57228,59.156,188.966,2237.15
7.58901,59.368,191.17,2232.64
7.60785,59.584,193.553,2246.49
7.62475,59.8,195.693,2234.73
7.6432,60.02,198.02,2242.73
7.65998,60.244,200.514,2266.67
7.67454,60.468,202.757,2263.13
7.69112,60.696,205.173,2277.17
7.70594,60.928,207.745,2305.49
7.71895,61.164,210.462,2345.41
7.73065,61.396,212.505,2313.95
7.74738,61.632,214.741,2304.83
7.76273,61.872,217.153,2314.34
7.77578,62.116,219.723,2338.72
7.78721,62.36,222.037,2335.01
7.80035,62.604,224.113,2307.89
7.81553,62.852,226.383,2302.86
7.82828,63.104,228.827,2315.74
7.83965,63.36,231.425,2342.74
7.8489,63.616,233.757,2340.5
7.86039,63.872,235.858,2315.31
7.87341,64.136,238.549,2351.62
7.88101,64.4,240.969,2357.19
7.8906,64.664,243.144,2337.73
7.90157,64.936,245.9,2378.35
7.90754,65.204,247.98,2347.28
7.91876,65.476,250.253,2338.56
7.92825,65.756,253.092,2387.4
7.93173,66.032,255.249,2363.06
7.94127,66.312,257.589,2359.55
7.94876,66.596,260.094,2372.81
7.95421,66.88,262.344,2359.24
7.96154,67.168,264.77,2364.69
7.9669,67.456,266.954,2345.34
7.97385,67.752,269.718,2386
7.97509,68.044,271.802,2354.53
7.98232,68.344,274.479,2385.55
7.98353,68.64,276.487,2346.53
7.99009,68.944,279.094,2371.32
7.99115,69.244,281.035,2327.04
7.99773,69.552,283.575,2347.04
7.99816,69.86,285.867,2340.33
8.00051,70.172,288.33,2351.3
8.00126,70.484,290.541,2335.98
8.00327,70.8,292.932,2340.31
8.00339,71.116,295.086,2320.38
8.00554,71.432,297.023,2280.9
8.0087,71.76,299.962,2345.44
8.00263,72.08,301.806,2294.1
8.00615,72.408,304.266,2309.48
8.00296,72.736,306.478,2298.52
8.00211,73.064,308.468,2266.45
8.00293,73.4,311.06,2297.74
7.99761,73.736,313.39,2299.82
7.99403,74.072,315.487,2278.34
7.99232,74.412,317.769,2277.47
7.98863,74.76,320.624,2333.99
7.97903,75.104,322.793,2316.27
7.97529,75.448,324.743,2278.46
7.97285,75.8,327.296,2304.64
7.96457,76.156,329.994,2342.79
7.95443,76.512,332.423,2350.16
7.94611,76.868,334.608,2332.41
7.93966,77.224,336.566,2293.8
7.93467,77.588,339.13,2319.59
7.92343,77.952,341.438,2317.17
7.91453,78.316,343.515,2291.91
7.90648,78.684,345.779,2287.91
7.89654,79.056,348.218,2301.82
7.88479,79.428,350.413,2289.94
7.87434,79.8,352.388,2257.26
7.86495,80.176,354.559,2247.4
7.85395,80.556,356.916,2257.16
7.84071,80.936,359.037,2242.31
7.82871,81.316,360.947,2207.92
7.81841,81.7,363.056,2196.84
7.80567,82.084,364.959,2166.27
7.79431,82.476,367.472,2199.84
7.77666,82.864,369.332,2164.76
7.76459,83.26,371.802,2194.07
7.74684,83.656,374.024,2195.75
7.7304,84.052,376.025,2175.07
7.71576,84.456,378.627,2216.64
7.69489,84.856,380.559,2187.01
7.67998,85.264,383.104,2221.69
7.65846,85.672,385.392,2227.11
7.639,86.08,387.45,2209.06
7.62134,86.492,389.694,2211.34
7.60107,86.908,392.12,2231.56
7.57871,87.324,394.302,2225.51
7.55862,87.744,396.604,2231.61
7.53597,88.164,398.735,2220.38
7.51521,88.584,400.653,2188.99
7.49546,89.008,402.778,2181.47
7.47334,89.436,405.085,2192.86
7.44938,89.86,406.762,2140.13
7.43045,90.292,409.071,2155.82
7.40503,90.724,411.149,2146.96
7.38149,91.164,413.475,2161.89
7.3551,91.596,415.107,2107.72
7.33437,92.032,416.978,2082.99
7.31104,92.472,419.062,2081.98
7.286,92.912,420.93,2059.45
7.26155,93.356,423.013,2060.77
7.23506,93.8,424.888,2041.09
7.21023,94.248,426.976,2044.66
7.18263,94.7,429.252,2066.7
7.15243,95.152,431.3,2063.73
7.12478,95.604,433.143,2040.59
7.09733,96.056,434.8,2001.21
7.07173,96.516,437.088,2028.8
7.03963,96.976,439.148,2030.85
7.00937,97.432,440.604,1972.34
6.98396,97.896,442.711,1984.76
6.95188,98.364,445.005,2014.58
6.9183,98.824,446.269,1938.42
6.89259,99.292,448.208,1937.55
6.86078,99.764,450.354,1957.37
6.82662,100.228,451.477,1872.86
6.80132,100.7,453.292,1866.11
6.76905,101.176,455.326,1881.94
6.73434,101.648,456.755,1835.57
6.70482,102.128,458.835,1859.09
6.66899,102.604,460.311,1819.79
6.63801,103.084,462.035,1809.23
6.60429,103.568,463.988,1822.63
6.56843,104.048,465.338,1774.4
6.53694,104.536,467.359,1798.14
6.49907,105.02,468.776,1759.11
6.4664,105.508,470.454,1750.08
6.43133,106,472.359,1764.6
6.39328,106.492,474.074,1758.68
6.35642,106.984,475.617,1736.2
6.32132,107.48,477.408,1740.78
6.28278,107.976,479.01,1726.04
6.24569,108.472,480.458,1697.3
6.20918,108.972,482.16,1696.84
6.17067,109.468,483.291,1639.42
6.13631,109.972,485.102,1655.71
6.09539,110.472,486.337,1612.7
6.05915,110.976,487.849,1601.79
6.02037,111.48,489.207,1576.57
5.98239,111.988,490.823,1579.68
5.94123,112.492,491.881,1526.7
5.90498,113,493.234,1508.5
5.8656,113.512,494.853,1518.74
5.82339,114.024,496.301,1510.86
5.78254,114.536,497.61,1489.9
5.74243,115.048,498.79,1458.1
5.70266,115.564,500.246,1457.18
5.66029,116.08,501.554,1441.42
5.61914,116.6,503.115,1452.58
5.5747,117.12,504.535,1448.55
5.53194,117.636,505.414,1390.88
5.49273,118.164,507.402,1449.76
5.44356,118.684,508.394,1403.3
5.40317,119.208,509.688,1391.59
5.35923,119.732,510.851,1367.97
5.31597,120.256,511.893,1334.64
5.2733,120.784,513.233,1334.51
5.22833,121.312,514.441,1321.17
5.18328,121.836,515.125,1256.77
5.14277,122.368,516.537,1271.6
5.09575,122.896,517.408,1230.85
5.05263,123.428,518.597,1226.01
5.00595,123.96,519.663,1209.33
4.96023,124.488,520.218,1143.35
4.91899,125.02,521.121,1118.65
4.87348,125.556,522.332,1127.32
4.82478,126.088,523.024,1083.13
4.78105,126.624,524.039,1075.78
4.73314,127.16,524.959,1059.63
4.68607,127.696,525.79,1036.19
4.63945,128.236,526.935,1046.53
4.58985,128.776,527.96,1043.87
4.54046,129.312,528.487,991.579
4.49546,129.852,529.361,979.288
4.44704,130.392,530.143,959.108
4.39923,130.932,530.847,933.088
4.35135,131.472,531.481,902.688
4.30446,132.012,532.053,869.105
4.25728,132.556,532.97,873.438
4.207,133.096,533.39,827.62
4.16031,133.636,533.77,782.452
4.1144,134.18,534.513,778.083
4.06478,134.724,535.181,766.626
4.01504,135.264,535.376,709.099
3.96941,135.808,535.95,695.206
3.92083,136.356,536.873,717.666
3.86832,136.896,536.903,648.45
3.82333,137.44,537.328,625.74
3.77489,137.988,538.115,641.542
3.72277,138.532,538.419,607.469
3.67449,139.08,539.096,614.161
3.6229,139.624,539.298,572.556
3.5755,140.172,539.884,573.579
3.52389,140.72,540.414,568.969
3.47275,141.264,540.488,519.169
3.42569,141.812,540.95,513.2
3.37466,142.36,541.371,503.637
3.32366,142.908,541.75,490.948
3.27264,143.456,542.091,475.72
3.22202,144.004,542.389,457.723
3.1712,144.556,543.064,479.198
3.11672,145.104,543.273,451.889
3.06643,145.648,543.061,385.277
3.0194,146.2,543.66,406.397
2.96474,146.752,544.203,419.885
2.91064,147.3,544.299,387.315
2.86008,147.848,544.369,355.33
2.80961,148.396,544.438,326.469
2.75966,148.948,544.906,340.449
2.70573,149.492,544.528,268.445
2.65896,150.04,544.591,247.735
2.60833,150.592,545.04,267.748
2.55464,151.144,545.441,280.954
2.50049,151.688,545.012,209.845
2.45379,152.236,545.024,189.947
2.40328,152.784,545.033,171.704
2.3523,153.332,545.041,155.238
2.30135,153.88,545.05,140.587
2.25049,154.428,545.059,127.285
2.19881,154.976,545.062,114.795
2.14715,155.524,545.066,103.633
2.0955,156.068,544.673,53.9545
2.04751,156.616,544.722,53.4071
1.99518,157.164,544.759,51.7266
1.94289,157.708,544.397,10.4113
1.89392,158.252,544.072,-23.1531
1.84456,158.796,543.782,-49.8461
1.79458,159.34,543.515,-71.5311
1.74438,159.88,542.879,-127.956
1.69762,160.424,542.708,-132.151
1.64631,160.968,542.556,-134.129
1.59452,161.508,542.013,-174.899
1.54617,162.048,541.527,-205.987
1.4974,162.588,541.092,-228.76
1.44833,163.128,540.698,-245.122
1.39843,163.66,539.54,-336.339
1.35499,164.196,538.902,-366.326
1.30751,164.732,538.329,-386.772
1.25904,165.264,537.415,-439.304
1.21333,165.8,536.986,-438.038
1.16334,166.336,536.605,-432.118
1.11308,166.864,535.463,-502.861
1.06917,167.396,534.836,-515.03
1.0208,167.928,534.265,-520.354
0.971938,168.456,533.353,-559.238
0.926257,168.988,532.937,-544.59
0.875824,169.516,532.164,-567.152
0.82863,170.04,531.058,-620.69
0.784449,170.568,530.471,-617.058
0.735728,171.096,529.941,-607.935
0.686189,171.62,529.071,-633.918
0.640222,172.148,528.679,-609.302
0.589176,172.668,527.529,-663.057
0.545313,173.192,526.902,-659.151
0.496682,173.716,526.333,-649.763
0.44745,174.236,525.407,-677.047
0.400974,174.756,524.581,-691.604
0.354199,175.272,523.447,-735.396
0.309873,175.792,522.829,-723.27
0.260727,176.312,522.264,-707.075
0.211872,176.824,520.961,-766.299
0.168518,177.34,520.191,-766.316
0.12057,177.852,519.099,-798.489
0.075574,178.368,518.509,-777.165
0.0265643,178.876,517.184,-831.511
-0.0166021,179.384,515.994,-866.923
-0.0608211,179.892,514.926,-886.611
-0.105574,180.4,513.957,-894.365
-0.151993,180.904,512.69,-931.123
-0.195614,181.408,511.555,-951.116
-0.240242,181.912,510.527,-958.248
-0.285366,182.412,509.198,-994.845
-0.328195,182.912,508.009,-1013.71
-0.372435,183.408,506.539,-1058.77
-0.413653,183.904,505.129,-1093.21
-0.456039,184.4,503.949,-1101.25
-0.500367,184.892,502.49,-1136.45
-0.54243,185.388,501.579,-1113.32
-0.588455,185.88,500.353,-1124.02
-0.632448,186.372,499.254,-1120.91
-0.677409,186.86,497.865,-1147.13
-0.720043,187.352,497.02,-1116.35
-0.766945,187.836,495.452,-1160.89
-0.808199,188.324,494.443,-1145.08
-0.854257,188.808,493.139,-1160.34
-0.897158,189.288,491.566,-1200.99
-0.938334,189.776,490.948,-1142.07
-0.987882,190.256,489.593,-1162.73
-1.03115,190.736,488.374,-1167.75
-1.07511,191.212,486.879,-1199.84
-1.11691,191.688,485.531,-1214.07
-1.16026,192.164,484.323,-1212.82
-1.20429,192.636,482.837,-1239.55
-1.24615,193.104,481.099,-1288.65
-1.286,193.576,479.933,-1275.77
-1.33079,194.04,478.087,-1332.12
-1.36936,194.508,476.829,-1323.99
-1.41304,194.972,475.294,-1344.43
-1.45451,195.432,473.513,-1387.34
-1.49362,195.896,472.311,-1368.03
-1.53778,196.352,470.432,-1418.4
-1.57613,196.808,468.74,-1445.02
-1.61634,197.26,466.815,-1492.28
-1.65396,197.712,465.087,-1515.05
-1.69353,198.164,463.532,-1518.28
-1.73448,198.608,461.337,-1585.1
-1.76991,199.056,459.755,-1584
-1.81029,199.504,458.337,-1566.53
-1.8527,199.948,456.665,-1576.3
-1.89267,200.388,454.758,-1608.47
-1.93005,200.824,452.641,-1658.5
-1.96581,201.256,450.338,-1722.1
-1.99969,201.692,448.666,-1716.18
-2.03933,202.124,446.766,-1733.64
-2.07639,202.556,445.049,-1731.02
-2.11536,202.984,443.11,-1750.93
-2.15214,203.412,441.365,-1749.47
-2.19048,203.836,439.397,-1770.34
-2.22703,204.256,437.225,-1809.63
-2.26161,204.68,435.671,-1783.08
-2.30147,205.096,433.462,-1824.65
-2.33511,205.512,431.488,-1838.67
-2.37125,205.928,429.707,-1831.9
-2.40862,206.34,427.709,-1847.57
-2.44423,206.752,425.911,-1841.55
-2.4818,207.164,424.298,-1817.75
-2.5208,207.568,422.042,-1860.65
-2.55363,207.972,420.014,-1876.37
-2.589,208.376,418.193,-1869.89
-2.62599,208.776,416.153,-1885.85
-2.6609,209.172,413.916,-1920.03
-2.69389,209.568,411.904,-1928.18
-2.72902,209.964,410.096,-1915.14
-2.76579,210.356,408.071,-1925.14
-2.80082,210.744,405.847,-1954.01
-2.83425,211.132,403.849,-1957.31
-2.86947,211.516,401.652,-1980.3
-2.9024,211.9,399.677,-1978.73
-2.93744,212.276,397.095,-2037.97
-2.96695,212.652,394.776,-2065
-2.99888,213.028,392.691,-2065.97
-3.03235,213.4,390.417,-2085.69
-3.06427,213.772,388.369,-2080.76
-3.09838,214.144,386.528,-2055.69
-3.13377,214.508,384.074,-2094.49
-3.16355,214.872,381.865,-2104.82
-3.19565,215.232,379.475,-2132.26
-3.22631,215.592,377.328,-2132.6
-3.25853,215.948,374.995,-2151.45
-3.28896,216.3,372.501,-2184.64
-3.31803,216.648,369.846,-2230.49
-3.34554,217,367.864,-2204.44
-3.37844,217.348,365.684,-2200.79
-3.40968,217.688,362.924,-2255.55
-3.43555,218.032,360.84,-2237.23
-3.46726,218.372,358.564,-2239.94
-3.4974,218.708,356.119,-2259.27
-3.5258,219.04,353.519,-2292.1
-3.55259,219.376,351.576,-2255.95
-3.58511,219.704,349.033,-2283.48
-3.61201,220.028,346.347,-2322.61
-3.63774,220.356,344.326,-2291.13
-3.66855,220.676,341.705,-2322.91
-3.69453,220.996,339.353,-2324.6
-3.72196,221.316,337.238,-2302.33
-3.75193,221.632,334.94,-2300.76
-3.78004,221.948,332.866,-2276.85
-3.80999,222.252,329.792,-2355.24
-3.83065,222.56,327.438,-2353.86
-3.85797,222.864,324.921,-2368.97
-3.88336,223.168,322.652,-2357.64
-3.91106,223.464,319.816,-2404.27
-3.93345,223.764,317.665,-2377.63
-3.96177,224.056,314.933,-2411.84
-3.98498,224.352,312.871,-2375.59
-4.01394,224.64,310.219,-2402.01
-4.03779,224.928,307.833,-2399.11
-4.06351,225.208,304.889,-2452.32
-4.0843,225.488,302.237,-2471.02
-4.10781,225.768,299.852,-2461.03
-4.1332,226.044,297.311,-2467.83
-4.15721,226.316,294.624,-2488.46
-4.1797,226.588,292.205,-2480.15
-4.2047,226.856,289.628,-2488.5
-4.22784,227.12,286.912,-2509.9
-4.24975,227.384,284.47,-2501.79
-4.27419,227.64,281.471,-2550.22
-4.29288,227.896,278.777,-2563.31
-4.31423,228.148,275.952,-2588.1
-4.33453,228.396,273.013,-2621.85
-4.35354,228.64,269.965,-2663
-4.37113,228.884,267.226,-2669.22
-4.39141,229.128,264.765,-2647.04
-4.41424,229.368,262.149,-2642.49
-4.43548,229.604,259.395,-2652.22
-4.45506,229.836,256.517,-2673.39
-4.47351,230.064,253.53,-2703.38
-4.49107,230.288,250.446,-2740.06
-4.50726,230.512,247.668,-2742.36
-4.52615,230.736,245.171,-2716.44
-4.54727,230.956,242.526,-2707.86
-4.56719,231.168,239.347,-2753.51
-4.58156,231.38,236.486,-2762.86
-4.59905,231.592,233.912,-2742.48
-4.61848,231.796,230.798,-2778.17
-4.63322,232,227.998,-2778.98
-4.65026,232.2,225.075,-2791.84
-4.6662,232.396,222.047,-2813.93
-4.68092,232.588,218.925,-2843.24
-4.69433,232.776,215.719,-2878.11
-4.70688,232.964,212.832,-2877.45
-4.72201,233.148,209.838,-2887.62
-4.73589,233.328,206.743,-2906.78
-4.7488,233.5,203.161,-2972.81
-4.75727,233.672,199.935,-2996.55
-4.76825,233.84,196.635,-3025.28
-4.77846,234.004,193.269,-3057.79
-4.78829,234.168,190.241,-3053.15
-4.80046,234.324,186.715,-3098.81
-4.80831,234.476,183.146,-3144.27
-4.81491,234.628,179.935,-3149.27
-4.82491,234.78,177.047,-3121.45
-4.83784,234.928,174.047,-3107.66
-4.84903,235.072,170.951,-3104.87
-4.85886,235.216,168.165,-3071.31
-4.8719,235.364,166.061,-2973.01
-4.89037,235.504,163.365,-2943.66
-4.90364,235.644,160.943,-2889.96
-4.91922,235.78,158.365,-2857.3
-4.93318,235.916,156.045,-2802.03
-4.94922,236.052,153.957,-2729.08
-4.96735,236.184,151.68,-2682.47
-4.98337,236.316,149.633,-2617.53
-5.00158,236.444,147.391,-2578.58
-5.01811,236.568,144.973,-2561.18
-5.03265,236.688,142.399,-2561.09
-5.04593,236.808,140.083,-2535.2
-5.06081,236.924,137.601,-2528.58
-5.07447,237.032,134.566,-2577.79
-5.083,237.144,132.238,-2551.47
-5.09742,237.248,129.345,-2584.32
-5.1067,237.352,126.743,-2584.74
-5.11795,237.452,124.001,-2599.06
-5.12809,237.552,121.535,-2584.35
-5.14033,237.644,118.518,-2626.28
-5.14754,237.74,116.204,-2593.68
-5.16073,237.824,112.919,-2661.36
-5.16465,237.912,110.367,-2648.99
-5.17522,237.996,107.673,-2652.16
-5.18465,238.072,104.449,-2707.9
-5.18876,238.156,102.348,-2645.82
-5.20249,238.232,99.659,-2648.7
-5.21124,238.308,97.2403,-2624.3
-5.2218,238.38,94.6648,-2618.03
-5.23101,238.448,91.9472,-2626.57
-5.23883,238.516,89.5035,-2606.89
-5.24882,238.58,86.9062,-2604.57
-5.25678,238.636,83.77,-2656.36
-5.26015,238.696,81.3477,-2631.52
-5.2696,238.748,78.3701,-2664.74
-5.27381,238.8,75.6918,-2664.69
-5.28049,238.844,72.4829,-2717.72
-5.28219,238.892,69.9954,-2693.22
-5.28998,238.936,67.3589,-2686.13
-5.29626,238.976,64.5878,-2693.22
-5.30111,239.008,61.2943,-2751.8
-5.30142,239.04,58.3324,-2771.35
-5.30433,239.068,55.2684,-2799.16
-5.30575,239.096,52.5126,-2793.36
-5.31035,239.12,49.6333,-2800.46
-5.31285,239.144,47.0436,-2777.9
-5.31843,239.16,43.9145,-2811.55
-5.3186,239.176,41.1001,-2810.37
-5.32165,239.188,38.1681,-2821.03
-5.32302,239.2,35.531,-2801.14
-5.32749,239.208,32.759,-2796.73
-5.3298,239.212,29.866,-2804.9
-5.33112,239.212,26.8627,-2823.17
-5.33123,239.208,23.7619,-2849.41
-5.33017,239.204,20.9732,-2841.84
-5.33162,239.2,18.4648,-2806.99
-5.33532,239.192,15.8083,-2790.42
-5.33746,239.184,13.4191,-2748.82
-5.34211,239.172,10.8702,-2727.39
-5.34512,239.16,8.57744,-2682.49
-5.34982,239.144,6.11509,-2659.04
-5.35316,239.128,3.90034,-2613.2
-5.35884,239.108,1.50827,-2589.72
-5.36239,239.084,-1.04335,-2584.55
-5.36429,239.06,-3.33842,-2554.11
-5.36861,239.036,-5.40279,-2503.77
-5.37442,239.008,-7.65966,-2477.76
-5.37868,238.976,-10.0897,-2471.7
-5.38084,238.944,-12.2753,-2441.75
-5.38531,238.908,-14.6412,-2432.88
-5.38799,238.872,-16.7694,-2401.12
-5.3922,238.836,-18.6836,-2351.15
-5.39849,238.8,-20.4053,-2286.95
-5.40632,238.756,-22.754,-2291.93
-5.40841,238.712,-24.8665,-2272.77
-5.41274,238.664,-27.1668,-2274.33
-5.41486,238.62,-28.8355,-2212.54
-5.42276,238.568,-31.1367,-2220.24
-5.42486,238.516,-33.2066,-2204.03
-5.42882,238.46,-35.4683,-2208.63
-5.4309,238.404,-37.5025,-2190.01
-5.43478,238.348,-39.3323,-2152.82
-5.44065,238.284,-41.7784,-2181.02
-5.44091,238.22,-43.9785,-2181.78
-5.44274,238.156,-45.9574,-2160.32
-5.44705,238.088,-48.1373,-2161.15
-5.44872,238.016,-50.4983,-2179.99
-5.4489,237.944,-52.6221,-2173.24
-5.45098,237.868,-54.932,-2185.75
-5.45157,237.792,-57.0098,-2173.81
-5.4537,237.712,-59.279,-2182.2
-5.45425,237.632,-61.3199,-2166.92
-5.45663,237.552,-63.1548,-2132.56
-5.46066,237.464,-65.6059,-2163.27
-5.45909,237.384,-67.0106,-2086.28
-5.46655,237.296,-69.0746,-2082.96
-5.46839,237.204,-71.3306,-2099.16
-5.46802,237.116,-72.9595,-2051.01
-5.47333,237.02,-75.2247,-2071.35
-5.47283,236.924,-77.263,-2066.96
-5.47379,236.828,-79.094,-2042.22
-5.47681,236.728,-81.1403,-2041.48
-5.47775,236.628,-82.982,-2020.39
-5.48026,236.528,-84.6402,-1983.11
-5.4839,236.42,-86.9306,-2012.77
-5.48218,236.316,-88.5911,-1976.47
-5.48579,236.208,-90.4859,-1967.28
-5.48718,236.1,-92.1899,-1939.91
-5.48973,235.988,-94.122,-1938.11
-5.49053,235.872,-96.2595,-1957.02
-5.4896,235.76,-97.7833,-1912.67
-5.49359,235.64,-99.9536,-1937.42
-5.49213,235.524,-101.505,-1897.75
-5.49553,235.4,-103.701,-1926.6
-5.49342,235.28,-105.277,-1890.51
-5.49627,235.156,-107.094,-1882.16
-5.49728,235.028,-109.127,-1896.31
-5.49574,234.904,-110.556,-1848.56
-5.49976,234.776,-112.243,-1831.39
-5.50146,234.64,-114.559,-1878.96
-5.4973,234.508,-116.242,-1858.36
-5.49856,234.372,-118.156,-1862.93
-5.49762,234.232,-120.279,-1887.92
-5.4944,234.092,-122.188,-1889.08
-5.49314,233.952,-123.904,-1870.72
-5.49342,233.808,-125.849,-1877.16
-5.49198,233.664,-127.598,-1863.39
-5.49164,233.516,-129.572,-1873.44
-5.48915,233.368,-131.346,-1862.54
-5.48824,233.216,-133.342,-1874.87
-5.48531,233.064,-135.137,-1865.95
-5.48387,232.908,-137.153,-1879.9
-5.47996,232.752,-138.964,-1872.03
-5.4784,232.592,-140.993,-1886.75
-5.47412,232.432,-142.818,-1879.59
-5.47171,232.268,-144.862,-1894.96
-5.46686,232.108,-146.297,-1847.98
-5.46769,231.944,-147.99,-1831.5
-5.46599,231.78,-149.513,-1799.67
-5.46566,231.612,-151.283,-1795.78
-5.46275,231.44,-153.275,-1814.41
-5.45793,231.268,-155.065,-1811.04
-5.45473,231.096,-156.678,-1790.31
-5.45296,230.92,-158.528,-1795.31
-5.4487,230.748,-159.787,-1740.72
-5.44935,230.568,-161.723,-1759.26
-5.44403,230.392,-163.065,-1716.65
-5.44333,230.212,-164.673,-1704.86
-5.44052,230.032,-166.115,-1677.69
-5.43877,229.848,-167.814,-1678.9
-5.43484,229.664,-169.344,-1663.15
-5.43228,229.48,-170.721,-1633.67
-5.43109,229.292,-172.358,-1633.07
-5.42731,229.1,-174.23,-1656.08
-5.42128,228.908,-175.915,-1658.12
-5.41691,228.716,-177.431,-1643.08
-5.4141,228.524,-178.794,-1614.21
-5.41215,228.328,-180.42,-1614.47
-5.4081,228.132,-181.884,-1598.58
-5.40551,227.936,-183.2,-1569.45
-5.40358,227.736,-184.782,-1569.86
-5.39951,227.532,-186.604,-1594.3
-5.39294,227.328,-188.245,-1598.11
-5.38805,227.124,-189.722,-1585.14
-5.38448,226.916,-191.448,-1598.42
-5.37818,226.708,-193.002,-1593.06
-5.37378,226.496,-194.8,-1612.75
-5.36691,226.284,-196.417,-1612.36
-5.36113,226.068,-198.271,-1635.65
-5.35361,225.856,-199.54,-1598.13
-5.35098,225.636,-201.48,-1631.45
-5.34189,225.416,-203.227,-1642.17
-5.33472,225.196,-204.796,-1634.02
-5.32876,224.976,-206.208,-1610.94
-5.32389,224.748,-208.278,-1656
-5.31304,224.52,-210.142,-1675.85
-5.30387,224.292,-211.817,-1674.9
-5.29636,224.064,-213.324,-1657.22
-5.28965,223.832,-215.08,-1666.3
-5.2806,223.604,-216.259,-1616.66
-5.27689,223.372,-217.717,-1599.93
-5.27038,223.14,-219.03,-1570.33
-5.26486,222.904,-220.612,-1570.74
-5.25721,222.664,-222.435,-1595.1
-5.24708,222.424,-224.07,-1598.29
-5.23823,222.188,-225.145,-1545.07
-5.23426,221.948,-226.513,-1526.55
-5.22815,221.704,-228.144,-1536.17
-5.21901,221.46,-229.606,-1528
-5.21156,221.212,-231.323,-1546.08
-5.20119,220.968,-232.469,-1505.25
-5.19628,220.724,-233.5,-1457.01
-5.19158,220.472,-235.226,-1483.09
-5.18096,220.22,-236.778,-1489.23
-5.17156,219.968,-238.176,-1479.33
-5.1632,219.716,-239.434,-1456.41
-5.15597,219.46,-240.962,-1462.84
-5.14639,219.204,-242.339,-1453.41
-5.13784,218.948,-243.577,-1431.14
-5.13039,218.692,-244.691,-1398.63
-5.12395,218.432,-246.09,-1397.98
-5.11505,218.172,-247.35,-1383.42
-5.1067,217.912,-248.485,-1357.83
-5.09973,217.648,-249.905,-1363.38
-5.08996,217.384,-251.181,-1353.83
-5.08147,217.116,-252.729,-1372.55
-5.0701,216.848,-254.123,-1374.03
-5.05983,216.58,-255.377,-1361.31
-5.05045,216.308,-256.902,-1376.91
-5.03853,216.036,-258.277,-1375.97
-5.02749,215.764,-259.514,-1361.39
-5.01812,215.492,-260.625,-1335.6
-5.0088,215.216,-262.023,-1341.11
-4.99718,214.94,-263.28,-1331.96
-4.98655,214.66,-264.815,-1351.6
-4.97314,214.38,-266.194,-1353.69
-4.96097,214.096,-267.832,-1381.4
-4.9462,213.812,-269.308,-1390.08
-4.93253,213.528,-270.635,-1383.07
-4.92005,213.24,-272.229,-1403.37
-4.90508,212.96,-272.859,-1325.28
-4.89838,212.668,-274.628,-1369.02
-4.88164,212.38,-275.812,-1349.71
-4.86974,212.092,-276.884,-1321.21
-4.85856,211.8,-278.247,-1324.68
-4.84434,211.508,-279.476,-1314.47
-4.83144,211.216,-280.582,-1292.87
-4.81893,210.92,-281.966,-1301.32
-4.80376,210.624,-283.22,-1295.9
-4.78993,210.328,-284.349,-1278.49
-4.77652,210.028,-285.766,-1291.64
-4.76045,209.728,-287.037,-1288.88
-4.74541,209.428,-288.181,-1273.72
-4.73149,209.128,-289.211,-1248.69
-4.71815,208.828,-290.138,-1215.88
-4.70528,208.524,-291.369,-1216.7
-4.68983,208.22,-292.479,-1205.44
-4.67513,207.916,-293.477,-1184.06
-4.66096,207.608,-294.777,-1195.03
-4.64404,207.3,-295.942,-1191.37
-4.62841,206.992,-296.99,-1176.45
-4.6131,206.68,-298.334,-1192.54
-4.59508,206.372,-299.145,-1153.82
-4.58159,206.06,-300.271,-1150.36
-4.56493,205.752,-300.885,-1096.12
-4.55239,205.436,-302.237,-1121.18
-4.53346,205.124,-303.055,-1090.27
-4.51857,204.808,-304.187,-1093.86
-4.50078,204.488,-305.608,-1126
-4.47999,204.172,-306.487,-1100.69
-4.4638,203.848,-308.078,-1149.18
-4.44092,203.528,-309.105,-1136.33
-4.42289,203.204,-310.431,-1154.68
